Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
26547,0.71,Premium,G,SI2,59.9,59.0,5.82,5.79,3.48,1808
18717,0.33,Ideal,F,VVS2,61.7,55.0,4.46,4.49,2.76,761
21612,0.3,Premium,H,VS1,60.4,61.0,4.31,4.27,2.59,675
21073,0.39,Very Good,F,VS1,57.1,61.0,4.86,4.91,2.79,1000
22706,0.55,Good,J,VS2,64.1,54.0,5.18,5.21,3.33,1034
20753,0.32,Ideal,G,VS1,60.5,56.0,4.44,4.42,2.68,828
20925,0.5,Premium,F,SI1,59.1,58.0,5.23,5.19,3.08,1286
20945,0.83,Very Good,G,SI2,61.6,57.0,6.02,6.06,3.72,2725
22402,0.27,Ideal,E,VS1,61.6,57.0,4.12,4.16,2.55,470
22544,0.24,Ideal,G,VS1,62.3,57.0,3.99,4.02,2.49,436
9716,0.38,Premium,D,VS2,58.8,61.0,4.74,4.71,2.78,1117
17560,0.2,Premium,E,VS2,59.7,62.0,3.84,3.8,2.28,367
20571,2.0,Ideal,H,VS2,62.4,55.0,8.03,7.94,4.99,15451
901,0.56,Ideal,G,VVS2,61.6,56.0,5.29,5.32,3.27,1976
6930,1.01,Premium,F,SI2,62.6,54.0,6.38,6.34,3.98,4468
13814,0.52,Premium,E,VS2,60.9,58.0,5.2,5.18,3.16,1646
1396,1.02,Ideal,F,VS1,60.7,56.0,6.53,6.61,3.99,7091
6668,0.4,Very Good,E,SI1,62.9,58.0,4.71,4.74,2.97,707
21184,1.25,Good,J,SI1,63.6,57.0,6.86,6.81,4.35,5110
9733,0.3,Ideal,G,SI1,62.2,54.0,4.32,4.36,2.7,477
7832,1.14,Very Good,I,VS1,63.3,56.0,6.68,6.6,4.2,5148
10928,0.9,Good,F,SI1,63.3,60.0,6.09,6.11,3.86,3950
19102,0.41,Ideal,D,SI1,60.7,55.0,4.83,4.86,2.94,771
15774,0.56,Very Good,D,VS2,62.8,57.0,5.25,5.29,3.31,1963
14635,0.7,Ideal,I,SI1,60.4,57.0,5.75,5.79,3.49,2623
12607,1.59,Very Good,I,SI1,62.4,56.0,7.46,7.48,4.66,9925
17614,0.41,Premium,F,SI2,59.0,58.0,4.87,4.89,2.88,604
5969,1.02,Ideal,F,VS2,62.7,57.0,6.47,6.44,4.05,6734
24259,1.28,Ideal,H,VS2,62.3,56.0,6.97,6.89,4.32,7098
8448,1.55,Very Good,E,SI1,62.4,58.0,7.36,7.42,4.61,10851
7351,0.81,Ideal,G,VS1,62.3,57.0,5.99,5.95,3.72,3544
9787,0.39,Good,G,VS2,63.7,53.0,4.62,4.67,2.96,734
21388,0.25,Very Good,F,VVS2,61.6,57.0,4.05,4.08,2.5,633
8671,0.31,Good,E,IF,57.7,55.0,4.51,4.6,2.63,912
13892,1.01,Premium,D,VS2,59.2,56.0,6.48,6.43,3.82,6108
1199,0.9,Ideal,F,SI1,,56.0,6.13,6.16,3.84,4054
22982,0.9,Good,G,SI1,57.7,65.0,6.25,6.29,3.62,3669
3775,0.3,Ideal,G,VS2,61.8,54.0,4.34,4.37,2.69,545
26513,0.7,Very Good,F,SI1,58.4,63.0,5.77,5.84,3.39,2058
24831,1.04,Premium,H,SI1,,59.0,6.59,6.55,3.97,4368
15066,1.51,Premium,E,VS2,62.2,58.0,7.33,7.27,4.54,13757
4667,1.67,Ideal,I,VS1,61.2,57.0,7.69,7.66,4.7,10802
14782,1.0,Ideal,D,SI1,60.6,56.0,6.54,6.5,3.95,5880
15697,1.01,Premium,J,VS2,61.0,61.0,6.28,6.22,3.81,3722
14997,0.7,Very Good,J,VS2,58.2,60.0,5.86,5.9,3.42,1896
81,0.31,Very Good,G,VS1,60.5,57.0,4.39,4.42,2.67,640
4131,0.56,Ideal,D,SI1,61.3,55.0,5.32,5.35,3.27,1708
14915,0.5,Ideal,D,VS2,61.7,53.0,5.14,5.16,3.18,1678
3978,0.32,Premium,J,VS1,61.9,58.0,4.33,4.39,2.7,421
26585,2.02,Premium,F,SI2,61.7,58.0,8.15,8.11,5.02,18487
12816,0.71,Very Good,G,VS2,61.8,56.0,5.69,5.74,3.53,2647
5728,0.71,Ideal,D,SI1,61.5,56.0,5.7,5.75,3.52,2719
3306,1.31,Ideal,I,VS2,62.4,57.0,6.93,6.97,4.34,6338
9236,0.54,Ideal,I,VS1,61.2,58.0,5.24,5.29,3.22,1304
3952,1.0,Very Good,J,SI2,62.8,63.0,6.26,6.19,3.19,3293
3918,0.3,Good,I,VS1,63.3,59.0,4.2,4.23,2.67,473
12299,0.44,Premium,G,SI1,61.6,61.0,4.88,4.83,2.99,990
23731,0.27,Very Good,D,VS1,59.9,58.0,4.17,4.24,2.52,470
24140,0.91,Premium,F,SI2,58.9,61.0,6.36,6.33,3.74,3546
10541,1.02,Premium,G,SI2,60.9,59.0,6.56,6.45,3.96,4486
9229,0.54,Very Good,J,SI1,61.3,55.0,5.23,5.28,3.22,1080
6647,0.23,Very Good,E,VVS2,61.1,58.0,3.93,3.99,2.42,505
11220,1.11,Ideal,G,VS2,62.0,56.0,6.62,6.65,4.12,7472
6343,0.43,Premium,F,SI2,58.3,62.0,4.97,4.91,2.88,813
16941,1.0,Very Good,H,VS2,63.3,53.0,6.42,6.37,4.05,5000
16525,0.44,Ideal,G,SI2,61.1,55.0,4.93,4.95,3.02,694
12778,1.61,Ideal,J,VS2,61.6,56.0,7.52,7.54,4.64,9141
20597,0.9,Ideal,J,VS1,62.5,55.0,6.18,6.14,3.85,3175
2533,0.71,Good,I,VVS1,63.4,57.0,5.67,5.71,3.61,2549
24287,0.54,Ideal,G,VS1,61.4,57.0,5.23,5.2,3.2,1684
3325,1.02,Premium,F,VS2,61.3,58.0,6.54,6.42,3.97,6597
20569,0.4,Premium,H,VVS1,61.8,58.0,4.72,4.69,2.91,1088
15335,0.4,Very Good,E,SI2,62.9,58.0,4.7,4.74,2.97,666
22572,0.64,Ideal,E,VS1,60.8,56.0,5.61,5.59,3.41,2679
19993,0.58,Good,F,SI1,63.1,57.0,5.29,5.33,3.35,1388
6060,1.1,Good,G,SI1,63.4,57.0,6.52,6.55,4.14,4997
22752,0.38,Very Good,I,VVS1,63.5,57.0,4.6,4.63,2.93,752
18321,0.31,Very Good,G,VS2,60.7,61.0,4.33,4.37,2.64,544
14413,2.02,Very Good,D,SI2,62.3,56.0,7.99,8.06,5.0,17263
24485,0.5,Good,E,SI2,63.3,56.0,5.05,5.09,3.21,1077
2964,0.51,Ideal,G,VS1,61.0,55.0,5.21,5.11,3.15,1781
1073,3.01,Fair,I,SI2,,56.0,8.99,8.94,5.9,18242
14499,1.2,Very Good,G,VS1,62.5,57.0,6.84,6.75,4.25,8150
4743,0.9,Very Good,H,SI1,62.6,58.0,6.08,6.12,3.82,3447
22511,0.3,Ideal,I,SI2,61.9,56.0,4.3,4.32,2.67,367
17408,2.05,Ideal,H,SI1,62.4,57.0,8.14,8.08,5.06,17294
21178,1.7,Very Good,I,VS1,60.6,59.0,7.64,7.67,4.64,11514
4454,0.7,Good,F,VS2,63.8,60.0,5.61,5.52,3.55,2290
26403,0.5,Ideal,D,VVS2,60.4,54.0,5.23,5.17,3.14,2211
12057,0.42,Premium,F,SI1,60.6,61.0,4.87,4.83,2.94,926
18852,0.3,Very Good,I,VS1,58.8,61.0,4.38,4.43,2.59,473
15008,1.52,Premium,G,VVS1,60.4,59.0,7.48,7.38,4.49,16104
15924,0.55,Ideal,F,VS2,62.7,55.0,5.24,5.26,3.29,1580
5264,0.75,Premium,G,VVS2,62.5,56.0,5.84,5.78,3.63,3486
19075,1.09,Good,F,SI2,60.3,61.0,6.64,6.69,4.02,4698
3773,0.53,Ideal,F,SI1,60.0,57.0,5.3,5.27,3.17,1908
11431,1.21,Very Good,F,VS2,63.5,55.0,6.77,6.71,4.28,7928
13818,0.53,Ideal,G,SI1,61.8,58.0,5.16,5.19,3.2,1255
9044,1.52,Good,F,VS2,64.2,59.0,7.16,7.2,4.61,11696
9421,0.74,Premium,D,SI2,61.8,59.0,5.85,5.83,3.61,2291
14761,0.74,Ideal,H,VS1,61.0,55.0,5.86,5.88,3.58,3254
13550,0.3,Good,H,VVS1,63.3,59.0,4.22,4.28,2.69,684
9296,1.05,Premium,H,SI1,62.2,58.0,6.5,6.46,4.03,4682
10924,1.21,Premium,F,SI2,59.0,60.0,6.99,6.94,4.11,6092
23290,1.25,Ideal,G,IF,60.6,57.0,6.97,6.99,4.23,11705
23835,1.11,Ideal,D,SI2,61.3,56.0,6.68,6.74,4.12,6129
10437,0.34,Ideal,D,VS1,60.3,57.0,4.52,4.55,2.73,914
25671,0.52,Ideal,E,VS2,61.0,57.0,5.19,5.21,3.17,1644
22496,0.72,Very Good,G,SI1,62.8,60.0,5.78,5.68,3.6,2396
5972,1.25,Ideal,H,VS1,62.1,57.0,6.89,6.92,4.29,8365
23859,0.35,Ideal,E,VVS1,61.8,56.0,4.53,4.5,2.79,967
1057,0.23,Very Good,E,VVS2,61.9,57.0,3.91,3.94,2.43,505
742,0.37,Premium,G,SI1,62.1,60.0,4.54,4.61,2.84,551
23004,0.58,Ideal,H,VVS1,62.1,53.6,5.35,5.38,3.34,1961
6386,1.1,Ideal,H,SI1,62.5,57.0,6.6,6.56,4.11,4764
345,0.51,Very Good,E,VS1,,54.7,5.12,5.15,31.8,1970
13034,1.2,Premium,H,SI1,62.7,56.0,6.78,6.75,4.24,5746
25607,1.11,Premium,H,SI1,62.1,58.0,6.6,6.57,4.09,5102
23116,0.33,Premium,H,VS2,62.4,58.0,4.39,4.42,2.75,521
4591,0.4,Very Good,I,VS2,61.4,57.6,4.73,4.78,2.92,655
188,0.75,Very Good,I,SI1,63.7,56.0,5.73,5.77,3.66,2300
24850,0.32,Good,I,SI1,63.9,55.0,4.34,4.36,2.78,432
22625,1.0,Premium,F,SI1,62.8,61.0,6.37,6.25,3.96,4022
5289,0.35,Premium,E,VS1,62.2,58.0,4.47,4.5,2.79,718
14714,0.36,Ideal,F,IF,61.7,55.0,4.58,4.62,2.84,1210
3092,0.3,Very Good,D,VVS2,63.5,58.0,4.31,4.23,2.71,1010
13819,0.6,Very Good,G,IF,61.6,56.0,5.43,5.46,3.35,2800
26937,0.51,Ideal,G,VVS2,62.0,57.0,5.1,5.13,3.17,1750
5606,1.0,Premium,E,VS1,59.1,59.0,6.56,6.51,3.86,8176
7648,0.51,Ideal,G,VVS1,61.0,57.0,5.17,5.19,3.16,1933
5187,1.3,Good,J,VS2,63.6,59.0,6.87,6.9,4.38,5175
9231,0.31,Ideal,G,VS2,61.6,54.0,4.39,4.41,2.71,544
13421,1.35,Fair,J,SI1,,56.0,6.9,7.02,4.54,5524
8964,0.58,Premium,H,VS2,59.7,59.0,5.42,5.33,3.21,1439
12222,0.23,Very Good,E,VS2,60.8,58.0,3.98,4.02,2.43,402
13092,1.52,Premium,J,VS1,62.4,59.0,7.31,7.36,4.58,8110
4751,0.34,Premium,D,VS2,59.3,58.0,4.55,4.52,2.69,1033
5508,0.35,Ideal,E,IF,62.2,56.0,4.52,4.51,2.81,1254
11094,0.38,Very Good,E,VS1,63.0,56.0,4.61,4.63,2.91,891
5936,1.31,Ideal,G,VVS2,60.9,56.0,7.17,7.07,4.32,11531
8724,0.58,Ideal,E,VS2,62.1,55.0,5.35,5.34,3.32,1761
19354,0.31,Premium,I,VS1,59.2,60.0,4.45,4.4,2.62,628
21225,0.64,Ideal,H,VS2,62.3,54.0,5.52,5.55,3.44,1831
9197,0.92,Very Good,E,SI2,62.1,58.0,6.18,6.22,3.85,4011
6549,1.1,Ideal,G,VS1,62.0,58.0,6.59,6.64,4.1,8060
17433,0.39,Premium,E,SI2,63.0,61.0,4.65,4.62,2.92,834
6964,0.74,Ideal,G,SI2,62.7,56.0,5.75,5.8,3.62,2423
18329,0.5,Ideal,H,VS2,61.7,55.0,5.11,5.14,3.16,1626
15599,1.22,Premium,H,VS2,61.4,62.0,6.92,6.76,4.22,5944
14570,0.72,Good,H,SI2,57.9,58.0,5.98,5.91,3.44,2056
5729,0.5,Premium,F,VS2,62.1,58.0,5.1,5.01,3.14,1654
19550,1.2,Premium,G,SI2,62.6,61.0,6.73,6.68,4.2,4250
22229,0.33,Ideal,D,VS2,,55.0,4.5,4.52,2.72,667
12480,0.31,Ideal,H,VS1,61.7,57.0,4.32,4.34,2.67,544
10500,0.53,Very Good,D,SI1,60.9,59.0,5.18,5.2,3.16,1415
6974,0.3,Ideal,F,VS1,61.4,56.0,4.33,4.37,2.67,658
26738,0.6,Good,I,VS1,60.1,62.0,5.42,5.49,3.28,1378
21006,0.73,Ideal,I,VS2,62.1,54.0,5.79,5.8,3.6,2327
20612,1.7,Ideal,H,VS2,62.8,55.0,7.61,7.54,4.76,10333
10076,0.59,Ideal,E,SI1,61.6,55.0,5.41,5.43,3.34,1994
13165,1.27,Premium,G,VVS2,61.0,58.0,6.96,7.01,4.26,10203
13679,2.02,Very Good,I,SI2,61.9,60.0,8.12,8.06,5.01,14715
24182,1.02,Very Good,E,SI2,62.8,55.0,6.4,6.43,4.03,4398
15580,1.02,Premium,E,VS2,62.1,52.0,6.55,6.49,4.05,6854
26339,0.5,Very Good,G,VVS1,63.7,58.0,5.01,5.04,5.06,2180
16692,0.7,Ideal,H,SI1,61.2,58.0,5.74,5.77,3.52,2138
14135,2.28,Premium,H,SI2,62.5,58.0,8.39,8.33,5.23,15413
18314,0.9,Very Good,E,SI2,62.4,57.0,6.13,6.17,3.84,3662
18135,0.57,Ideal,F,SI2,62.2,53.0,5.34,5.4,3.34,1308
10013,0.54,Ideal,F,VS2,61.9,56.0,5.22,5.21,3.23,1836
8288,1.23,Premium,F,VS2,59.6,58.0,6.94,7.02,4.16,8855
5017,0.52,Premium,E,VS1,61.6,58.0,5.18,5.14,3.18,1793
19163,1.16,Fair,H,SI2,68.2,55.0,6.47,6.37,4.38,3118
2829,1.1,Very Good,D,SI2,61.6,57.0,6.61,6.67,4.09,5226
14536,0.7,Premium,F,SI2,61.6,60.0,5.78,5.68,3.53,1597
21469,1.06,Premium,H,SI1,61.6,59.0,6.55,6.54,4.03,4872
6462,0.54,Premium,J,VS2,62.6,58.0,5.16,5.22,3.25,1042
6518,1.07,Ideal,J,SI1,60.8,56.0,6.61,6.57,4.01,3775
1138,0.51,Very Good,H,VS2,63.5,60.0,5.04,5.01,3.19,1268
13712,0.72,Premium,H,SI1,62.5,57.0,5.73,5.67,3.56,2398
8041,0.92,Premium,H,SI1,59.2,60.0,6.4,6.35,3.76,2968
11964,0.32,Very Good,H,VS2,62.3,57.0,4.37,4.39,2.73,505
8279,0.56,Ideal,D,VS2,62.7,57.0,5.25,5.28,3.3,1753
8722,0.9,Very Good,F,SI2,60.3,57.0,6.27,6.34,3.8,3519
21431,1.15,Premium,I,SI1,62.5,60.0,6.72,6.68,4.19,4939
17020,0.93,Premium,F,SI1,62.3,58.0,6.18,6.22,3.86,4373
7528,0.4,Ideal,E,VS1,,55.0,4.67,4.71,2.93,947
6967,1.01,Very Good,G,VS1,62.8,58.0,6.34,6.37,3.99,6152
23330,0.31,Ideal,E,VS2,61.6,57.0,4.38,4.35,2.69,872
10424,0.3,Premium,G,VVS2,61.3,57.0,4.33,4.29,2.64,878
6295,1.0,Premium,G,VS2,63.0,58.0,6.4,6.33,4.01,6048
22533,0.44,Premium,H,SI2,58.4,60.0,5.05,4.99,2.93,759
1424,1.24,Ideal,G,VVS1,62.1,56.0,6.86,6.91,4.28,11503
24724,0.52,Premium,G,VS1,62.4,60.0,5.12,5.11,3.19,1815
17367,1.8,Ideal,F,SI1,61.4,54.0,7.86,7.82,4.81,16340
17507,1.14,Fair,G,VS1,57.5,67.0,0.0,0.0,0.0,6381
12524,0.5,Ideal,D,VS1,61.0,56.0,5.13,5.17,3.14,1893
21259,0.33,Very Good,E,SI1,63.1,56.0,4.45,4.42,2.8,693
14266,1.07,Ideal,E,SI2,61.5,56.0,6.58,6.61,4.06,5602
19251,1.0,Premium,H,SI2,61.3,57.0,6.45,6.4,3.94,3584
14790,0.25,Very Good,E,VVS2,63.0,57.0,4.0,4.06,2.54,575
22142,0.3,Ideal,G,IF,61.4,57.0,4.33,4.37,2.67,895
17901,0.67,Premium,G,VS2,61.0,61.0,5.66,5.61,3.44,2050
2838,1.59,Very Good,I,VS2,60.5,63.0,7.52,7.45,4.53,10106
623,1.0,Good,J,VS2,58.7,61.0,6.5,6.52,3.82,3769
25204,0.5,Good,D,SI2,61.9,63.0,5.05,5.07,3.13,1175
20586,0.5,Very Good,G,VVS1,61.5,56.0,5.11,5.14,3.15,1843
25788,0.91,Good,E,SI1,60.2,60.0,6.17,6.26,3.74,4523
22888,1.61,Ideal,D,VS2,62.0,55.0,7.51,7.5,4.67,18318
4649,0.7,Ideal,I,SI1,61.3,57.0,5.72,5.75,3.52,1790
2342,1.12,Premium,I,VS1,59.6,58.0,6.82,6.77,4.05,4987
22568,1.01,Fair,G,I1,64.5,56.0,6.32,6.26,4.06,2287
22119,0.32,Ideal,G,VVS1,61.2,56.0,4.42,4.44,2.71,814
25498,1.02,Ideal,H,I1,62.1,56.0,6.45,6.4,3.99,3987
16145,1.04,Very Good,G,SI1,59.2,61.0,6.63,6.68,3.94,4724
1468,1.5,Good,I,VS2,60.5,60.0,7.26,7.32,4.41,8780
8527,1.48,Premium,I,SI2,61.3,58.0,7.39,7.32,4.51,7086
7488,1.5,Ideal,F,VS2,61.9,56.0,7.33,7.31,4.53,15584
15735,1.12,Good,G,SI2,56.7,62.0,6.91,6.86,3.9,4158
385,0.71,Very Good,G,SI2,63.2,59.0,5.6,5.64,3.55,2107
9569,1.23,Premium,H,SI2,61.2,57.0,6.89,6.86,4.21,5373
5452,0.32,Ideal,I,VS2,62.5,55.0,4.4,4.37,2.74,576
3483,0.6,Very Good,F,SI1,62.1,57.4,5.39,5.45,3.35,1715
4315,0.48,Very Good,E,VVS1,60.6,56.0,5.13,5.06,3.09,2275
3155,2.01,Premium,J,VS1,60.1,59.0,8.25,8.18,4.94,15185
3502,0.5,Ideal,G,SI2,,57.0,5.1,5.13,3.14,1107
20376,0.24,Premium,H,VVS1,61.2,58.0,3.96,4.01,2.44,432
5790,0.7,Ideal,H,VS1,61.6,55.0,5.73,5.76,3.54,2530
22503,0.9,Very Good,G,SI2,63.1,55.0,6.16,6.13,3.88,3452
24120,0.3,Ideal,G,VS1,61.4,55.0,4.38,4.32,2.67,673
21502,0.3,Ideal,F,VS2,61.6,57.0,4.33,4.3,2.66,776
20714,0.41,Ideal,E,VS1,61.8,55.0,4.8,4.75,2.95,1153
10246,0.33,Ideal,G,IF,61.6,56.0,4.48,4.45,2.75,1052
274,0.82,Premium,G,SI2,62.3,58.0,5.96,5.98,3.72,2456
13934,0.43,Ideal,E,SI1,62.9,56.0,4.83,4.8,3.03,1016
21832,0.53,Ideal,G,VVS2,62.1,54.0,5.18,5.22,3.23,1893
10959,2.1,Very Good,J,SI2,59.1,58.0,8.4,8.46,4.98,12381
23038,0.91,Fair,D,VS2,65.1,63.0,6.02,6.0,3.91,4439
17304,0.57,Premium,E,VS2,63.0,59.0,5.29,5.25,3.32,1778
8270,0.52,Ideal,D,VVS1,62.0,57.0,5.15,5.17,3.2,3218
8987,1.0,Good,E,VS1,60.1,63.0,6.42,6.45,3.87,7556
3466,0.55,Ideal,F,VS2,61.4,57.0,5.26,5.3,3.24,2026
12484,0.43,Good,D,SI1,63.4,55.0,4.78,4.84,3.05,774
22612,0.9,Premium,H,VS1,63.0,62.0,6.09,6.0,3.81,3838
10681,0.5,Very Good,H,IF,61.3,60.0,5.08,5.17,3.14,1706
12429,0.34,Ideal,H,VVS2,61.4,56.0,4.48,4.51,2.76,852
8167,0.3,Ideal,G,VS1,62.2,55.0,4.28,4.31,2.67,624
13453,0.7,Ideal,F,SI1,60.7,57.0,5.78,5.82,3.52,2671
8331,0.39,Very Good,J,VVS1,62.5,58.0,4.61,4.67,2.9,718
14075,0.71,Very Good,E,VS2,60.7,56.0,5.81,5.82,3.53,2795
4284,0.9,Very Good,G,SI2,63.4,59.0,6.08,6.04,3.84,3246
11891,0.3,Ideal,I,VS1,62.2,53.9,4.29,4.33,2.68,486
3443,0.52,Ideal,F,VVS2,61.5,55.0,5.17,5.21,3.19,2092
25136,0.35,Premium,I,VS1,61.8,58.0,4.5,4.53,2.79,552
26945,1.0,Premium,G,I1,59.0,60.0,6.49,6.43,3.82,2264
9643,1.58,Very Good,D,SI1,62.7,60.0,7.37,7.41,4.63,13869
15406,0.51,Ideal,D,SI2,62.5,55.0,5.15,5.12,3.21,1359
4862,1.0,Good,I,VS2,62.6,59.0,6.28,6.33,3.95,4081
25141,0.72,Premium,E,VVS1,62.9,59.0,5.75,5.67,3.59,3566
8484,0.5,Premium,G,SI2,62.5,57.0,5.04,5.01,3.14,1000
24913,0.9,Very Good,E,VS2,63.3,59.0,6.08,6.12,3.86,4482
21478,0.4,Ideal,E,VVS2,61.7,56.0,4.77,4.73,2.93,1238
1139,0.3,Ideal,I,VVS1,61.1,57.0,4.32,4.36,2.65,552
19275,1.1,Ideal,G,SI2,62.6,56.0,6.64,6.58,4.14,5535
13641,0.4,Good,E,SI1,63.2,56.0,4.65,4.69,2.95,687
14705,0.3,Ideal,D,VS2,61.6,56.0,4.31,4.36,2.67,670
1023,0.34,Ideal,E,VS2,59.8,56.0,4.55,4.54,2.72,816
11489,1.51,Premium,E,SI1,60.6,59.0,7.45,7.41,4.5,12738
5859,0.4,Premium,F,SI1,62.9,58.0,4.72,4.69,2.96,882
16999,0.54,Very Good,F,VVS2,60.2,59.0,5.27,5.3,3.18,2198
4779,0.41,Very Good,G,SI1,63.4,57.0,4.73,4.7,2.99,861
24268,0.41,Premium,H,SI1,62.0,59.0,4.8,4.78,2.97,876
2507,1.0,Good,H,SI1,61.5,64.0,6.38,6.41,3.93,4568
2150,0.52,Ideal,F,SI1,61.6,57.0,5.16,5.19,3.19,1250
11595,0.5,Good,E,VVS2,,62.0,5.04,5.09,3.12,2437
1572,0.23,Very Good,G,VS2,62.8,53.0,3.91,3.93,2.46,369
23663,0.7,Good,E,SI2,61.0,64.0,5.63,5.69,3.45,2116
6782,0.32,Ideal,E,IF,62.6,55.0,4.38,4.41,2.75,1095
21213,1.32,Very Good,H,SI1,62.8,56.0,6.94,7.0,4.38,7283
24438,0.56,Ideal,F,VVS1,62.1,56.0,5.29,5.3,3.29,2510
11463,1.5,Premium,G,VS1,62.4,60.0,7.29,7.22,4.53,13009
23549,1.57,Ideal,E,VS2,62.3,57.0,7.39,7.44,4.62,16570
19093,0.42,Very Good,E,SI1,63.4,56.0,4.82,4.74,3.03,992
728,1.51,Premium,E,SI1,58.6,62.0,7.58,7.53,4.43,12655
1272,0.3,Premium,E,VS2,61.6,58.0,4.33,4.31,2.66,844
26423,2.01,Very Good,I,VS2,59.6,60.0,8.13,8.19,4.86,16304
21613,1.25,Ideal,F,VS1,62.0,55.0,6.95,6.91,4.3,9761
1792,1.7,Ideal,I,VS1,60.1,57.0,7.8,7.77,4.68,12099
9394,0.62,Fair,E,SI2,58.2,60.0,5.7,5.51,3.26,1435
11923,2.0,Good,D,SI2,63.8,57.0,7.93,7.88,5.04,10528
17190,1.04,Ideal,G,VS2,61.6,55.0,6.51,6.55,4.02,6617
3124,0.38,Ideal,F,IF,62.2,55.0,4.66,4.64,2.89,1397
4825,1.6,Ideal,E,SI2,62.7,53.9,7.43,7.49,4.68,10798
13420,0.72,Very Good,I,VVS2,62.5,56.0,5.7,5.72,3.57,2530
23777,0.43,Very Good,D,SI2,63.3,57.0,4.82,4.79,3.04,858
2886,1.63,Ideal,F,VS1,61.6,57.0,7.53,7.61,4.66,18179
5727,0.33,Ideal,H,VVS1,62.1,53.0,4.48,4.5,2.79,730
19545,1.51,Very Good,I,SI2,63.1,60.0,7.19,7.13,4.52,6819
12919,0.3,Ideal,G,SI2,61.7,57.0,4.26,4.3,2.64,382
11643,1.34,Ideal,E,VVS2,62.6,54.0,7.05,7.07,4.42,14593
19179,2.2,Ideal,I,VS1,61.4,57.0,8.41,8.37,5.15,15092
10336,0.76,Ideal,D,VS2,60.2,56.0,5.92,5.95,3.57,3352
18493,1.03,Ideal,F,VS2,60.7,56.0,6.58,6.56,3.99,6662
6790,1.5,Good,F,SI2,61.2,63.0,7.33,7.41,4.51,9028
26033,0.7,Very Good,E,IF,60.3,59.0,5.72,5.76,3.46,4679
9705,0.3,Good,H,SI1,63.3,56.0,4.27,4.29,2.71,432
4301,0.3,Ideal,F,SI1,62.3,54.0,4.3,4.34,2.69,475
5604,0.51,Good,D,SI1,63.3,57.0,5.06,5.09,3.21,1423
26643,0.38,Ideal,E,VVS2,61.8,56.0,4.67,4.72,2.9,947
15544,1.01,Very Good,D,VS2,61.9,59.0,6.35,6.44,3.96,7422
23955,0.44,Ideal,E,VS1,61.5,56.0,4.92,4.9,3.02,1155
17945,1.09,Premium,G,VS2,61.0,59.0,6.6,6.65,4.04,6906
26422,0.72,Ideal,J,SI1,62.3,55.0,5.73,5.76,3.58,2154
2962,0.85,Ideal,H,SI2,61.8,54.0,6.07,6.1,3.76,2635
12621,0.3,Ideal,F,VS2,62.0,55.0,4.33,4.31,2.68,776
9592,0.3,Ideal,H,VVS1,62.3,57.0,4.26,4.28,2.66,665
24109,1.15,Very Good,E,VS2,62.9,56.0,6.65,6.68,4.19,6929
12285,0.36,Ideal,D,SI1,61.9,55.7,4.57,4.59,2.84,713
948,0.51,Very Good,E,VS1,61.0,59.0,5.13,5.17,3.14,1717
699,0.45,Very Good,F,VS1,62.1,59.0,4.85,4.81,3.0,1179
3224,0.51,Ideal,E,SI2,58.3,62.0,5.2,5.19,3.04,1268
10108,0.9,Premium,H,SI1,62.0,55.0,6.21,6.17,3.84,3377
26473,0.96,Premium,H,SI2,59.2,61.0,6.42,6.36,3.78,3871
3637,1.01,Good,G,VS1,64.0,60.0,6.29,6.33,4.04,6509
16890,0.31,Good,G,SI2,63.2,55.0,4.31,4.33,2.73,408
15264,1.12,Premium,H,SI1,62.2,60.0,6.65,6.59,4.12,5363
6085,0.3,Ideal,D,VVS2,61.6,57.0,4.31,4.32,2.66,814
18922,0.33,Ideal,D,SI2,62.4,56.0,4.44,4.41,2.76,631
7623,0.38,Ideal,G,VS2,61.6,57.0,4.62,4.66,2.86,743
10010,1.53,Very Good,G,VVS2,62.5,57.0,7.33,7.38,4.6,15466
4933,0.34,Ideal,F,VS1,62.2,56.0,4.47,4.44,2.77,956
20922,0.27,Ideal,H,VS1,62.3,54.0,4.16,4.19,2.6,500
15203,0.51,Premium,E,VVS2,62.1,57.0,5.18,5.15,3.21,2185
2854,0.33,Premium,J,VS1,62.8,58.0,4.41,4.38,2.76,557
5905,0.9,Very Good,E,VS2,63.0,57.0,6.07,6.15,3.85,4643
22254,1.5,Premium,H,VS2,61.2,61.0,7.32,7.25,4.46,10478
10566,0.56,Ideal,D,SI1,61.9,55.0,5.31,5.29,3.28,1803
26888,0.96,Premium,E,SI2,62.8,60.0,6.3,6.24,3.94,3016
19082,0.46,Fair,D,VS1,67.3,61.0,4.81,4.71,3.21,1166
4127,1.54,Premium,G,SI1,61.0,59.0,7.43,7.38,4.52,12592
18488,0.91,Very Good,H,SI1,59.2,60.0,6.3,6.41,3.76,3998
25024,2.09,Premium,H,SI2,60.9,58.0,8.23,8.2,5.0,13119
21151,0.33,Ideal,E,VVS2,61.7,57.0,4.44,4.41,2.73,1114
4476,1.17,Ideal,F,VS2,61.8,55.0,6.81,6.74,4.19,8072
24281,1.7,Ideal,E,SI1,60.1,57.0,7.71,7.74,4.64,14623
19137,0.54,Good,G,VS2,63.2,55.0,5.15,5.2,3.27,1422
12143,1.01,Premium,H,VS2,62.3,58.0,6.45,6.36,3.99,4412
